hour,day_of_week,weather,road_type,speed_limit,is_rush_hour,is_night,is_weekend,weather_risk,road_risk,speed_risk,risk_level
10,Tuesday,Rainy,Roundabout,40,1,0,0,2,2,0,Medium
14,Wednesday,Fine,Rural road,50,0,0,0,0,3,1,Medium
11,Tuesday,Rainy,Roundabout,50,0,0,0,2,2,1,Medium
2,Wednesday,Fine,Dual carriageway,50,0,1,0,0,1,1,Medium
16,Wednesday,Fine,One way street,50,0,0,0,0,1,1,Low
2,Tuesday,Cloudy,One way street,50,0,1,0,1,1,1,Medium
18,Sunday,Fine,Rural road,30,1,0,1,0,3,0,Medium
19,Sunday,Fine,Rural road,80,1,0,1,0,3,2,High
3,Monday,Fine,Dual carriageway,40,0,1,0,0,1,0,Low
2,Friday,Cloudy,One way street,40,0,1,0,1,1,0,Medium
15,Sunday,Fine,One way street,50,0,0,1,0,1,1,Low
11,Thursday,Fine,Rural road,50,0,0,0,0,3,1,Medium
7,Tuesday,Cloudy,One way street,50,0,0,0,1,1,1,Low
23,Wednesday,Cloudy,Rural road,60,0,1,0,1,3,1,High
16,Tuesday,Rainy,Single carriageway,40,0,0,0,2,2,0,Medium
6,Friday,Fine,One way street,50,0,0,0,0,1,1,Low
10,Saturday,Fine,Roundabout,80,1,0,1,0,2,2,Medium
17,Sunday,Fine,Dual carriageway,60,1,0,1,0,1,1,Low
0,Sunday,Fine,Rural road,30,0,1,1,0,3,0,Medium
2,Sunday,Cloudy,One way street,60,0,1,1,1,1,1,Medium
3,Wednesday,Fine,One way street,60,0,1,0,0,1,1,Medium
12,Thursday,Fine,Rural road,60,0,0,0,0,3,1,Medium
5,Thursday,Cloudy,Roundabout,80,0,1,0,1,2,2,High
13,Sunday,Cloudy,One way street,40,0,0,1,1,1,0,Low
4,Thursday,Cloudy,Single carriageway,50,0,1,0,1,2,1,High
15,Saturday,Cloudy,Dual carriageway,80,0,0,1,1,1,2,Medium
14,Sunday,Cloudy,Rural road,80,0,0,1,1,3,2,High
14,Monday,Cloudy,One way street,50,0,0,0,1,1,1,Low
3,Wednesday,Fine,Dual carriageway,60,0,1,0,0,1,1,Medium
7,Saturday,Foggy,Rural road,30,0,0,1,2,3,0,Medium
15,Wednesday,Fine,Rural road,60,0,0,0,0,3,1,Medium
15,Sunday,Fine,Rural road,60,0,0,1,0,3,1,Medium
3,Saturday,Fine,Roundabout,40,0,1,1,0,2,0,Medium
12,Sunday,Cloudy,Single carriageway,60,0,0,1,1,2,1,Medium
12,Saturday,Rainy,Rural road,30,0,0,1,2,3,0,Medium
1,Sunday,Fine,Roundabout,80,0,1,1,0,2,2,High
2,Monday,Fine,Rural road,60,0,1,0,0,3,1,High
21,Wednesday,Rainy,Rural road,80,0,0,0,2,3,2,High
7,Saturday,Rainy,Roundabout,40,0,0,1,2,2,0,Medium
23,Monday,Fine,Single carriageway,30,0,1,0,0,2,0,Medium
14,Tuesday,Fine,Dual carriageway,50,0,0,0,0,1,1,Low
10,Sunday,Cloudy,One way street,50,1,0,1,1,1,1,Medium
8,Friday,Fine,Rural road,40,1,0,0,0,3,0,Medium
6,Saturday,Rainy,Single carriageway,30,0,0,1,2,2,0,Medium
12,Thursday,Fine,One way street,80,0,0,0,0,1,2,Low
1,Monday,Fine,Rural road,40,0,1,0,0,3,0,Medium
7,Monday,Fine,One way street,60,0,0,0,0,1,1,Low
6,Saturday,Fine,Roundabout,80,0,0,1,0,2,2,Medium
23,Monday,Fine,Single carriageway,60,0,1,0,0,2,1,Medium
11,Tuesday,Fine,Single carriageway,60,0,0,0,0,2,1,Low
18,Monday,Cloudy,Dual carriageway,80,1,0,0,1,1,2,Medium
6,Friday,Fine,Dual carriageway,60,0,0,0,0,1,1,Low
9,Friday,Rainy,One way street,50,1,0,0,2,1,1,Medium
15,Sunday,Fine,Roundabout,80,0,0,1,0,2,2,Medium
2,Sunday,Cloudy,One way street,40,0,1,1,1,1,0,Medium
9,Thursday,Fine,Rural road,50,1,0,0,0,3,1,Medium
5,Tuesday,Fine,Single carriageway,40,0,1,0,0,2,0,Medium
17,Friday,Fine,One way street,30,1,0,0,0,1,0,Low
17,Saturday,Fine,One way street,40,1,0,1,0,1,0,Low
4,Wednesday,Cloudy,Single carriageway,80,0,1,0,1,2,2,High
20,Wednesday,Cloudy,Single carriageway,40,1,0,0,1,2,0,Medium
6,Wednesday,Cloudy,Dual carriageway,30,0,0,0,1,1,0,Low
1,Sunday,Fine,Dual carriageway,60,0,1,1,0,1,1,Medium
10,Saturday,Rainy,Single carriageway,80,1,0,1,2,2,2,High
12,Monday,Fine,One way street,50,0,0,0,0,1,1,Low
22,Saturday,Foggy,Rural road,50,0,1,1,2,3,1,High
4,Monday,Cloudy,One way street,40,0,1,0,1,1,0,Medium
5,Wednesday,Fine,Rural road,50,0,1,0,0,3,1,High
23,Thursday,Fine,Single carriageway,30,0,1,0,0,2,0,Medium
13,Thursday,Fine,Rural road,50,0,0,0,0,3,1,Medium
11,Monday,Cloudy,Dual carriageway,40,0,0,0,1,1,0,Low
3,Wednesday,Fine,Single carriageway,50,0,1,0,0,2,1,Medium
22,Saturday,Cloudy,Roundabout,60,0,1,1,1,2,1,High
5,Thursday,Fine,Rural road,60,0,1,0,0,3,1,High
9,Monday,Fine,Rural road,50,1,0,0,0,3,1,Medium
17,Saturday,Fine,Roundabout,80,1,0,1,0,2,2,Medium
14,Wednesday,Fine,Roundabout,50,0,0,0,0,2,1,Low
7,Tuesday,Cloudy,Single carriageway,60,0,0,0,1,2,1,Medium
8,Wednesday,Fine,One way street,60,1,0,0,0,1,1,Low
4,Sunday,Fine,Roundabout,30,0,1,1,0,2,0,Medium
9,Wednesday,Fine,Rural road,40,1,0,0,0,3,0,Medium
19,Saturday,Fine,Roundabout,30,1,0,1,0,2,0,Low
5,Saturday,Cloudy,Single carriageway,80,0,1,1,1,2,2,High
15,Friday,Fine,Single carriageway,40,0,0,0,0,2,0,Low
23,Friday,Cloudy,Rural road,50,0,1,0,1,3,1,High
2,Saturday,Cloudy,Rural road,50,0,1,1,1,3,1,High
9,Saturday,Rainy,Rural road,80,1,0,1,2,3,2,High
10,Tuesday,Fine,One way street,60,1,0,0,0,1,1,Low
10,Tuesday,Fine,Rural road,50,1,0,0,0,3,1,Medium
16,Wednesday,Cloudy,Single carriageway,30,0,0,0,1,2,0,Low
3,Sunday,Cloudy,Single carriageway,60,0,1,1,1,2,1,High
3,Thursday,Cloudy,Roundabout,50,0,1,0,1,2,1,High
16,Sunday,Fine,Rural road,60,0,0,1,0,3,1,Medium
8,Tuesday,Fine,One way street,40,1,0,0,0,1,0,Low
18,Wednesday,Fine,Dual carriageway,50,1,0,0,0,1,1,Low
4,Sunday,Cloudy,Roundabout,50,0,1,1,1,2,1,High
21,Monday,Fine,One way street,60,0,0,0,0,1,1,Low
23,Friday,Fine,Rural road,40,0,1,0,0,3,0,Medium
5,Sunday,Cloudy,One way street,30,0,1,1,1,1,0,Medium
2,Thursday,Fine,Dual carriageway,40,0,1,0,0,1,0,Low
21,Wednesday,Fine,One way street,30,0,0,0,0,1,0,Low
0,Sunday,Fine,Dual carriageway,80,0,1,1,0,1,2,Medium
19,Saturday,Fine,Dual carriageway,40,1,0,1,0,1,0,Low
21,Monday,Fine,Dual carriageway,30,0,0,0,0,1,0,Low
15,Friday,Fine,One way street,60,0,0,0,0,1,1,Low
22,Monday,Fine,Rural road,30,0,1,0,0,3,0,Medium
10,Wednesday,Fine,Single carriageway,80,1,0,0,0,2,2,Medium
12,Tuesday,Fine,Single carriageway,30,0,0,0,0,2,0,Low
9,Friday,Cloudy,One way street,40,1,0,0,1,1,0,Low
2,Monday,Fine,Rural road,30,0,1,0,0,3,0,Medium
8,Tuesday,Fine,Single carriageway,40,1,0,0,0,2,0,Low
11,Thursday,Fine,Dual carriageway,80,0,0,0,0,1,2,Low
22,Wednesday,Fine,One way street,30,0,1,0,0,1,0,Low
13,Wednesday,Fine,One way street,30,0,0,0,0,1,0,Low
0,Friday,Fine,Roundabout,80,0,1,0,0,2,2,High
17,Monday,Cloudy,Roundabout,30,1,0,0,1,2,0,Medium
16,Thursday,Fine,Roundabout,40,0,0,0,0,2,0,Low
8,Saturday,Cloudy,Rural road,50,1,0,1,1,3,1,High
8,Friday,Fine,One way street,50,1,0,0,0,1,1,Low
22,Saturday,Fine,Roundabout,40,0,1,1,0,2,0,Medium
9,Friday,Fine,One way street,30,1,0,0,0,1,0,Low
18,Monday,Cloudy,Dual carriageway,40,1,0,0,1,1,0,Low
14,Thursday,Fine,Roundabout,80,0,0,0,0,2,2,Medium
4,Monday,Fine,One way street,40,0,1,0,0,1,0,Low
14,Wednesday,Fine,Rural road,50,0,0,0,0,3,1,Medium
19,Saturday,Fine,Rural road,60,1,0,1,0,3,1,Medium
22,Tuesday,Rainy,Rural road,80,0,1,0,2,3,2,High
1,Sunday,Fine,Roundabout,30,0,1,1,0,2,0,Medium
12,Wednesday,Cloudy,Rural road,40,0,0,0,1,3,0,Medium
23,Wednesday,Cloudy,Single carriageway,80,0,1,0,1,2,2,High
15,Saturday,Fine,Dual carriageway,50,0,0,1,0,1,1,Low
14,Friday,Fine,One way street,30,0,0,0,0,1,0,Low
9,Wednesday,Fine,Single carriageway,40,1,0,0,0,2,0,Low
13,Sunday,Fine,Roundabout,40,0,0,1,0,2,0,Low
9,Thursday,Fine,One way street,30,1,0,0,0,1,0,Low
13,Wednesday,Fine,One way street,60,0,0,0,0,1,1,Low
22,Thursday,Cloudy,Rural road,60,0,1,0,1,3,1,High
8,Monday,Cloudy,One way street,80,1,0,0,1,1,2,Medium
13,Friday,Cloudy,One way street,40,0,0,0,1,1,0,Low
2,Thursday,Fine,Dual carriageway,80,0,1,0,0,1,2,Medium
19,Wednesday,Fine,Roundabout,30,1,0,0,0,2,0,Low
15,Friday,Fine,Single carriageway,80,0,0,0,0,2,2,Medium
1,Sunday,Cloudy,Rural road,40,0,1,1,1,3,0,High
9,Friday,Rainy,Dual carriageway,60,1,0,0,2,1,1,Medium
2,Thursday,Fine,Single carriageway,60,0,1,0,0,2,1,Medium
10,Thursday,Fine,Single carriageway,30,1,0,0,0,2,0,Low
10,Tuesday,Fine,Dual carriageway,50,1,0,0,0,1,1,Low
20,Tuesday,Rainy,Rural road,80,1,0,0,2,3,2,High
20,Friday,Fine,Roundabout,30,1,0,0,0,2,0,Low
21,Saturday,Fine,Dual carriageway,60,0,0,1,0,1,1,Low
12,Saturday,Foggy,Dual carriageway,40,0,0,1,2,1,0,Low
6,Tuesday,Cloudy,Dual carriageway,40,0,0,0,1,1,0,Low
22,Wednesday,Fine,Rural road,50,0,1,0,0,3,1,High
16,Monday,Rainy,Dual carriageway,50,0,0,0,2,1,1,Medium
1,Friday,Fine,Dual carriageway,60,0,1,0,0,1,1,Medium
11,Monday,Fine,One way street,50,0,0,0,0,1,1,Low
9,Tuesday,Fine,One way street,50,1,0,0,0,1,1,Low
17,Thursday,Cloudy,One way street,40,1,0,0,1,1,0,Low
21,Sunday,Cloudy,One way street,80,0,0,1,1,1,2,Medium
10,Friday,Fine,Dual carriageway,40,1,0,0,0,1,0,Low
15,Tuesday,Rainy,One way street,40,0,0,0,2,1,0,Low
16,Wednesday,Fine,Single carriageway,60,0,0,0,0,2,1,Low
18,Sunday,Cloudy,Roundabout,60,1,0,1,1,2,1,Medium
17,Friday,Fine,One way street,80,1,0,0,0,1,2,Medium
2,Friday,Fine,Rural road,30,0,1,0,0,3,0,Medium
20,Saturday,Fine,Roundabout,50,1,0,1,0,2,1,Medium
15,Thursday,Rainy,Single carriageway,50,0,0,0,2,2,1,Medium
5,Friday,Fine,Roundabout,40,0,1,0,0,2,0,Medium
11,Thursday,Cloudy,Roundabout,40,0,0,0,1,2,0,Low
10,Tuesday,Fine,Single carriageway,80,1,0,0,0,2,2,Medium
14,Wednesday,Cloudy,One way street,50,0,0,0,1,1,1,Low
14,Sunday,Fine,Single carriageway,40,0,0,1,0,2,0,Low
15,Sunday,Fine,Rural road,40,0,0,1,0,3,0,Low
9,Wednesday,Fine,Single carriageway,60,1,0,0,0,2,1,Medium
11,Friday,Rainy,Dual carriageway,30,0,0,0,2,1,0,Low
12,Friday,Fine,Dual carriageway,80,0,0,0,0,1,2,Low
3,Tuesday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
6,Saturday,Rainy,One way street,30,0,0,1,2,1,0,Low
21,Saturday,Cloudy,One way street,80,0,0,1,1,1,2,Medium
1,Saturday,Fine,Dual carriageway,50,0,1,1,0,1,1,Medium
14,Thursday,Foggy,Rural road,40,0,0,0,2,3,0,Medium
7,Saturday,Cloudy,Single carriageway,80,0,0,1,1,2,2,Medium
6,Wednesday,Fine,Single carriageway,40,0,0,0,0,2,0,Low
14,Sunday,Fine,Single carriageway,60,0,0,1,0,2,1,Low
22,Sunday,Cloudy,Rural road,30,0,1,1,1,3,0,High
13,Thursday,Cloudy,Rural road,60,0,0,0,1,3,1,Medium
7,Tuesday,Fine,Single carriageway,30,0,0,0,0,2,0,Low
11,Wednesday,Fine,Single carriageway,50,0,0,0,0,2,1,Low
12,Sunday,Fine,Rural road,80,0,0,1,0,3,2,Medium
10,Wednesday,Fine,Single carriageway,50,1,0,0,0,2,1,Medium
16,Sunday,Fine,Rural road,30,0,0,1,0,3,0,Low
16,Monday,Fine,Roundabout,60,0,0,0,0,2,1,Low
23,Tuesday,Cloudy,Dual carriageway,30,0,1,0,1,1,0,Medium
3,Tuesday,Cloudy,Dual carriageway,50,0,1,0,1,1,1,Medium
20,Monday,Fine,Rural road,50,1,0,0,0,3,1,Medium
7,Thursday,Fine,Single carriageway,60,0,0,0,0,2,1,Low
4,Sunday,Fine,Dual carriageway,60,0,1,1,0,1,1,Medium
15,Sunday,Fine,One way street,50,0,0,1,0,1,1,Low
3,Sunday,Rainy,Single carriageway,30,0,1,1,2,2,0,High
21,Saturday,Cloudy,Rural road,30,0,0,1,1,3,0,Medium
14,Saturday,Fine,One way street,80,0,0,1,0,1,2,Low
11,Saturday,Fine,Rural road,50,0,0,1,0,3,1,Medium
4,Saturday,Fine,Single carriageway,80,0,1,1,0,2,2,High
22,Saturday,Fine,Roundabout,50,0,1,1,0,2,1,Medium
15,Monday,Fine,Roundabout,80,0,0,0,0,2,2,Medium
13,Tuesday,Cloudy,Roundabout,40,0,0,0,1,2,0,Low
9,Thursday,Cloudy,Single carriageway,30,1,0,0,1,2,0,Medium
6,Wednesday,Fine,Single carriageway,30,0,0,0,0,2,0,Low
12,Saturday,Rainy,One way street,40,0,0,1,2,1,0,Low
19,Monday,Cloudy,Single carriageway,60,1,0,0,1,2,1,Medium
4,Sunday,Cloudy,Single carriageway,40,0,1,1,1,2,0,Medium
2,Thursday,Rainy,One way street,30,0,1,0,2,1,0,Medium
14,Thursday,Fine,One way street,50,0,0,0,0,1,1,Low
3,Thursday,Fine,Rural road,80,0,1,0,0,3,2,High
14,Monday,Rainy,Dual carriageway,30,0,0,0,2,1,0,Low
13,Wednesday,Cloudy,Dual carriageway,40,0,0,0,1,1,0,Low
19,Saturday,Rainy,Rural road,50,1,0,1,2,3,1,High
18,Thursday,Fine,Roundabout,30,1,0,0,0,2,0,Low
12,Monday,Fine,Single carriageway,40,0,0,0,0,2,0,Low
9,Sunday,Fine,One way street,30,1,0,1,0,1,0,Low
20,Tuesday,Fine,One way street,40,1,0,0,0,1,0,Low
4,Sunday,Fine,Roundabout,40,0,1,1,0,2,0,Medium
22,Monday,Fine,One way street,30,0,1,0,0,1,0,Low
19,Monday,Fine,Roundabout,50,1,0,0,0,2,1,Medium
19,Monday,Fine,Rural road,30,1,0,0,0,3,0,Medium
5,Thursday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
3,Monday,Fine,Dual carriageway,50,0,1,0,0,1,1,Medium
1,Tuesday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
21,Thursday,Fine,Rural road,80,0,0,0,0,3,2,Medium
15,Sunday,Rainy,Roundabout,80,0,0,1,2,2,2,High
17,Tuesday,Fine,Rural road,80,1,0,0,0,3,2,High
4,Friday,Fine,Dual carriageway,40,0,1,0,0,1,0,Low
21,Sunday,Cloudy,Single carriageway,60,0,0,1,1,2,1,Medium
3,Monday,Fine,Rural road,30,0,1,0,0,3,0,Medium
12,Saturday,Cloudy,Single carriageway,60,0,0,1,1,2,1,Medium
18,Saturday,Fine,Rural road,80,1,0,1,0,3,2,High
22,Thursday,Rainy,Roundabout,50,0,1,0,2,2,1,High
1,Saturday,Fine,Single carriageway,80,0,1,1,0,2,2,High
12,Sunday,Foggy,Rural road,30,0,0,1,2,3,0,Medium
10,Thursday,Cloudy,Rural road,60,1,0,0,1,3,1,High
21,Sunday,Fine,Single carriageway,60,0,0,1,0,2,1,Low
3,Monday,Cloudy,Rural road,40,0,1,0,1,3,0,High
21,Wednesday,Fine,Single carriageway,50,0,0,0,0,2,1,Low
19,Wednesday,Fine,Dual carriageway,80,1,0,0,0,1,2,Medium
19,Tuesday,Fine,One way street,50,1,0,0,0,1,1,Low
14,Monday,Rainy,Dual carriageway,30,0,0,0,2,1,0,Low
3,Saturday,Fine,Single carriageway,40,0,1,1,0,2,0,Medium
8,Monday,Fine,Roundabout,80,1,0,0,0,2,2,Medium
6,Friday,Cloudy,Roundabout,30,0,0,0,1,2,0,Low
18,Wednesday,Fine,One way street,50,1,0,0,0,1,1,Low
18,Saturday,Fine,Single carriageway,40,1,0,1,0,2,0,Low
5,Sunday,Cloudy,Rural road,80,0,1,1,1,3,2,High
5,Sunday,Cloudy,Dual carriageway,50,0,1,1,1,1,1,Medium
19,Wednesday,Fine,Dual carriageway,80,1,0,0,0,1,2,Medium
14,Monday,Rainy,One way street,40,0,0,0,2,1,0,Low
14,Saturday,Fine,One way street,40,0,0,1,0,1,0,Low
19,Tuesday,Fine,One way street,50,1,0,0,0,1,1,Low
8,Sunday,Fine,One way street,80,1,0,1,0,1,2,Medium
3,Monday,Fine,One way street,60,0,1,0,0,1,1,Medium
17,Tuesday,Fine,One way street,30,1,0,0,0,1,0,Low
17,Saturday,Fine,Rural road,40,1,0,1,0,3,0,Medium
4,Wednesday,Cloudy,Rural road,80,0,1,0,1,3,2,High
19,Friday,Fine,Dual carriageway,50,1,0,0,0,1,1,Low
22,Thursday,Cloudy,Dual carriageway,50,0,1,0,1,1,1,Medium
10,Wednesday,Fine,One way street,40,1,0,0,0,1,0,Low
4,Tuesday,Foggy,Dual carriageway,40,0,1,0,2,1,0,Medium
21,Monday,Fine,One way street,60,0,0,0,0,1,1,Low
3,Sunday,Fine,Rural road,50,0,1,1,0,3,1,High
11,Saturday,Fine,Roundabout,80,0,0,1,0,2,2,Medium
1,Wednesday,Rainy,Rural road,30,0,1,0,2,3,0,High
12,Sunday,Cloudy,Single carriageway,30,0,0,1,1,2,0,Low
9,Sunday,Fine,Rural road,60,1,0,1,0,3,1,Medium
8,Friday,Fine,Single carriageway,80,1,0,0,0,2,2,Medium
9,Saturday,Fine,Dual carriageway,30,1,0,1,0,1,0,Low
6,Tuesday,Rainy,Rural road,30,0,0,0,2,3,0,Medium
3,Saturday,Rainy,Roundabout,80,0,1,1,2,2,2,High
18,Saturday,Foggy,Rural road,80,1,0,1,2,3,2,High
9,Monday,Rainy,Rural road,40,1,0,0,2,3,0,High
2,Thursday,Rainy,Rural road,30,0,1,0,2,3,0,High
20,Sunday,Fine,One way street,30,1,0,1,0,1,0,Low
18,Tuesday,Cloudy,Rural road,60,1,0,0,1,3,1,High
20,Monday,Cloudy,Rural road,40,1,0,0,1,3,0,Medium
1,Sunday,Rainy,Roundabout,40,0,1,1,2,2,0,High
19,Thursday,Fine,Single carriageway,30,1,0,0,0,2,0,Low
9,Monday,Fine,Single carriageway,50,1,0,0,0,2,1,Medium
1,Thursday,Fine,Roundabout,50,0,1,0,0,2,1,Medium
1,Thursday,Cloudy,Dual carriageway,80,0,1,0,1,1,2,High
23,Thursday,Fine,Rural road,40,0,1,0,0,3,0,Medium
16,Monday,Fine,Dual carriageway,30,0,0,0,0,1,0,Low
15,Saturday,Fine,Roundabout,30,0,0,1,0,2,0,Low
15,Thursday,Fine,Dual carriageway,30,0,0,0,0,1,0,Low
13,Saturday,Fine,Single carriageway,60,0,0,1,0,2,1,Low
6,Sunday,Fine,One way street,50,0,0,1,0,1,1,Low
20,Sunday,Rainy,Dual carriageway,60,1,0,1,2,1,1,Medium
10,Tuesday,Cloudy,One way street,30,1,0,0,1,1,0,Low
23,Friday,Fine,Dual carriageway,30,0,1,0,0,1,0,Low
0,Saturday,Cloudy,Roundabout,40,0,1,1,1,2,0,Medium
10,Sunday,Cloudy,One way street,40,1,0,1,1,1,0,Low
22,Friday,Fine,Dual carriageway,50,0,1,0,0,1,1,Medium
20,Thursday,Fine,Roundabout,80,1,0,0,0,2,2,Medium
3,Friday,Fine,Single carriageway,30,0,1,0,0,2,0,Medium
6,Friday,Fine,Rural road,40,0,0,0,0,3,0,Low
14,Thursday,Cloudy,Roundabout,50,0,0,0,1,2,1,Medium
17,Saturday,Fine,Roundabout,60,1,0,1,0,2,1,Medium
11,Thursday,Fine,Single carriageway,30,0,0,0,0,2,0,Low
16,Tuesday,Foggy,One way street,80,0,0,0,2,1,2,Medium
0,Wednesday,Fine,Dual carriageway,50,0,1,0,0,1,1,Medium
10,Monday,Cloudy,One way street,80,1,0,0,1,1,2,Medium
0,Thursday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
14,Thursday,Fine,Dual carriageway,50,0,0,0,0,1,1,Low
20,Friday,Fine,Rural road,40,1,0,0,0,3,0,Medium
9,Tuesday,Fine,Rural road,80,1,0,0,0,3,2,High
6,Sunday,Fine,Dual carriageway,60,0,0,1,0,1,1,Low
1,Sunday,Fine,Roundabout,60,0,1,1,0,2,1,Medium
9,Friday,Fine,Single carriageway,80,1,0,0,0,2,2,Medium
23,Saturday,Cloudy,One way street,30,0,1,1,1,1,0,Medium
3,Thursday,Fine,One way street,30,0,1,0,0,1,0,Low
11,Thursday,Rainy,Single carriageway,30,0,0,0,2,2,0,Medium
18,Friday,Fine,Single carriageway,60,1,0,0,0,2,1,Medium
10,Thursday,Fine,Rural road,60,1,0,0,0,3,1,Medium
7,Saturday,Cloudy,Single carriageway,40,0,0,1,1,2,0,Low
17,Wednesday,Fine,Dual carriageway,30,1,0,0,0,1,0,Low
10,Monday,Fine,Rural road,60,1,0,0,0,3,1,Medium
10,Monday,Fine,Roundabout,60,1,0,0,0,2,1,Medium
12,Monday,Cloudy,Rural road,30,0,0,0,1,3,0,Medium
2,Wednesday,Fine,Rural road,30,0,1,0,0,3,0,Medium
11,Thursday,Fine,One way street,60,0,0,0,0,1,1,Low
2,Friday,Fine,Single carriageway,80,0,1,0,0,2,2,High
9,Sunday,Cloudy,Dual carriageway,60,1,0,1,1,1,1,Medium
16,Tuesday,Fine,Single carriageway,40,0,0,0,0,2,0,Low
21,Thursday,Fine,One way street,50,0,0,0,0,1,1,Low
1,Wednesday,Fine,Single carriageway,30,0,1,0,0,2,0,Medium
16,Saturday,Fine,Dual carriageway,40,0,0,1,0,1,0,Low
15,Wednesday,Fine,Single carriageway,80,0,0,0,0,2,2,Medium
1,Sunday,Cloudy,One way street,50,0,1,1,1,1,1,Medium
21,Monday,Fine,Dual carriageway,60,0,0,0,0,1,1,Low
19,Thursday,Fine,Single carriageway,30,1,0,0,0,2,0,Low
5,Sunday,Rainy,One way street,60,0,1,1,2,1,1,High
9,Monday,Fine,One way street,40,1,0,0,0,1,0,Low
9,Tuesday,Fine,Rural road,30,1,0,0,0,3,0,Medium
7,Saturday,Fine,Dual carriageway,60,0,0,1,0,1,1,Low
0,Monday,Fine,Dual carriageway,30,0,1,0,0,1,0,Low
12,Tuesday,Fine,Single carriageway,40,0,0,0,0,2,0,Low
23,Wednesday,Fine,Rural road,60,0,1,0,0,3,1,High
8,Monday,Foggy,Dual carriageway,50,1,0,0,2,1,1,Medium
21,Monday,Rainy,One way street,80,0,0,0,2,1,2,Medium
9,Friday,Cloudy,Dual carriageway,60,1,0,0,1,1,1,Medium
14,Saturday,Fine,Rural road,30,0,0,1,0,3,0,Low
4,Saturday,Fine,Roundabout,60,0,1,1,0,2,1,Medium
21,Sunday,Fine,One way street,30,0,0,1,0,1,0,Low
15,Wednesday,Fine,Dual carriageway,40,0,0,0,0,1,0,Low
12,Friday,Cloudy,One way street,80,0,0,0,1,1,2,Medium
21,Sunday,Fine,Single carriageway,30,0,0,1,0,2,0,Low
19,Tuesday,Rainy,One way street,60,1,0,0,2,1,1,Medium
17,Sunday,Fine,Dual carriageway,40,1,0,1,0,1,0,Low
10,Tuesday,Fine,Single carriageway,50,1,0,0,0,2,1,Medium
8,Wednesday,Fine,Single carriageway,60,1,0,0,0,2,1,Medium
15,Saturday,Fine,Single carriageway,80,0,0,1,0,2,2,Medium
1,Tuesday,Rainy,Roundabout,40,0,1,0,2,2,0,High
1,Wednesday,Foggy,Roundabout,60,0,1,0,2,2,1,High
11,Sunday,Fine,Single carriageway,30,0,0,1,0,2,0,Low
7,Tuesday,Fine,Dual carriageway,30,0,0,0,0,1,0,Low
8,Thursday,Fine,Single carriageway,30,1,0,0,0,2,0,Low
11,Monday,Cloudy,Single carriageway,60,0,0,0,1,2,1,Medium
8,Sunday,Fine,One way street,80,1,0,1,0,1,2,Medium
9,Saturday,Cloudy,One way street,30,1,0,1,1,1,0,Low
1,Sunday,Fine,One way street,60,0,1,1,0,1,1,Medium
15,Thursday,Fine,Rural road,60,0,0,0,0,3,1,Medium
19,Wednesday,Cloudy,One way street,80,1,0,0,1,1,2,Medium
6,Wednesday,Fine,One way street,40,0,0,0,0,1,0,Low
1,Sunday,Fine,Dual carriageway,40,0,1,1,0,1,0,Low
0,Thursday,Fine,Roundabout,60,0,1,0,0,2,1,Medium
18,Sunday,Fine,Roundabout,40,1,0,1,0,2,0,Low
3,Monday,Fine,Roundabout,50,0,1,0,0,2,1,Medium
23,Monday,Fine,Rural road,80,0,1,0,0,3,2,High
21,Friday,Rainy,Single carriageway,60,0,0,0,2,2,1,Medium
1,Tuesday,Rainy,One way street,40,0,1,0,2,1,0,Medium
13,Friday,Cloudy,Dual carriageway,40,0,0,0,1,1,0,Low
1,Monday,Fine,Rural road,80,0,1,0,0,3,2,High
14,Thursday,Cloudy,Roundabout,30,0,0,0,1,2,0,Low
11,Tuesday,Fine,Rural road,40,0,0,0,0,3,0,Low
4,Thursday,Fine,Dual carriageway,80,0,1,0,0,1,2,Medium
19,Friday,Fine,Rural road,30,1,0,0,0,3,0,Medium
6,Wednesday,Fine,Roundabout,60,0,0,0,0,2,1,Low
23,Thursday,Fine,Single carriageway,30,0,1,0,0,2,0,Medium
20,Friday,Fine,Roundabout,40,1,0,0,0,2,0,Low
9,Friday,Rainy,Roundabout,60,1,0,0,2,2,1,High
13,Friday,Fine,Roundabout,60,0,0,0,0,2,1,Low
13,Wednesday,Rainy,Rural road,30,0,0,0,2,3,0,Medium
4,Wednesday,Fine,Dual carriageway,60,0,1,0,0,1,1,Medium
17,Sunday,Fine,Roundabout,30,1,0,1,0,2,0,Low
23,Wednesday,Fine,Rural road,30,0,1,0,0,3,0,Medium
13,Tuesday,Cloudy,Dual carriageway,30,0,0,0,1,1,0,Low
1,Wednesday,Fine,Single carriageway,80,0,1,0,0,2,2,High
11,Wednesday,Fine,Roundabout,40,0,0,0,0,2,0,Low
21,Wednesday,Fine,One way street,60,0,0,0,0,1,1,Low
23,Thursday,Fine,Rural road,50,0,1,0,0,3,1,High
5,Wednesday,Cloudy,Single carriageway,40,0,1,0,1,2,0,Medium
3,Tuesday,Fine,Single carriageway,50,0,1,0,0,2,1,Medium
12,Friday,Fine,Single carriageway,30,0,0,0,0,2,0,Low
